0,1,2,3,4,5,6,7,8,9
48,9,40,8,0,0,5,0,1,5
49,9,40,1,0,0,13,0,1,5
50,13,50,1,5,0,7,0,1,5
43,13,55,1,5,0,11,0,1,5
53,9,40,1,0,0,2,0,1,5
42,16,50,1,12,0,14,0,1,5
56,9,40,5,0,0,11,0,1,5
44,13,56,1,5,0,7,0,1,5
29,13,50,1,5,0,14,0,0,5
35,9,40,1,0,0,11,0,1,5
44,9,40,1,0,0,11,0,1,5
34,13,48,6,5,0,1,0,1,5
42,14,55,1,2,0,14,4,1,34
43,13,40,1,5,0,14,0,1,5
57,11,45,1,6,0,14,0,1,5
50,13,60,2,5,0,4,3,1,5
45,10,40,1,15,0,5,0,1,35
32,13,60,1,5,0,7,0,1,5
33,13,45,1,5,0,9,0,1,5
43,10,15,8,15,0,7,0,1,5
32,9,50,1,0,0,11,0,1,5
36,9,48,1,0,0,5,0,1,5
50,9,60,8,0,0,11,0,1,5
27,9,45,1,0,0,2,0,1,5
60,15,40,1,4,0,7,0,1,5
53,14,50,1,2,0,7,0,1,5
61,16,40,4,12,0,14,0,1,5
32,13,40,1,5,0,11,0,1,5
52,13,60,5,5,0,7,0,1,40
37,9,55,1,0,0,7,0,1,5
33,9,40,1,0,0,10,0,0,5
57,16,40,8,12,0,11,0,1,5
43,9,99,1,0,0,5,0,1,5
50,9,40,1,0,0,7,0,1,5
43,10,40,1,15,0,5,0,1,5
45,9,40,1,0,0,8,0,1,5
37,9,45,8,0,0,11,0,1,5
31,14,43,1,2,0,14,0,1,5
33,12,50,1,8,0,5,0,1,5
56,9,50,8,0,0,8,0,1,30
43,10,50,1,15,0,14,0,0,5
28,10,40,2,15,0,4,0,0,5
52,6,47,1,11,0,5,0,1,5
38,13,40,1,5,0,14,0,1,5
40,4,40,7,1,0,5,3,1,35
57,9,40,1,0,0,2,0,1,5
41,10,50,1,15,0,5,0,1,5
37,9,50,1,0,0,7,0,1,5
42,9,40,1,0,0,5,0,1,5
44,14,35,1,2,0,14,0,1,5
39,13,50,1,5,0,7,0,1,5
53,10,40,6,15,0,7,4,0,41
51,10,65,1,15,0,7,0,1,5
38,13,50,1,5,0,7,0,1,5
43,10,40,7,15,0,1,0,1,5
33,12,60,5,8,0,7,0,1,5
43,13,40,1,5,0,11,0,1,5
35,13,45,1,5,0,7,0,1,5
41,10,50,1,15,0,7,0,1,5
45,10,40,1,15,0,5,0,1,5
59,9,40,1,0,0,13,0,1,5
30,14,45,7,2,0,14,0,1,5
32,13,45,4,5,0,1,0,1,5
39,13,60,6,5,0,1,0,1,5
43,13,70,8,5,0,14,0,0,5
32,13,55,1,5,0,7,0,1,5
39,9,40,7,0,0,1,0,1,5
37,13,40,7,5,0,14,0,1,5
34,10,40,1,15,0,7,0,0,5
46,10,45,1,15,0,10,0,1,5
51,16,40,7,12,0,14,0,1,5
29,9,55,1,0,0,11,0,1,5
34,13,40,1,5,0,14,0,0,5
50,10,35,1,15,0,5,0,1,5
34,10,40,1,15,0,3,0,1,5
58,6,40,1,11,0,2,0,1,5
56,3,67,8,10,0,7,0,1,5
34,13,48,8,5,0,14,3,1,5
36,13,40,7,5,0,14,0,1,5
46,9,40,1,0,0,13,0,1,5
35,13,50,1,5,0,7,4,1,35
50,9,40,8,0,0,7,0,1,5
27,13,45,5,5,0,7,0,1,5
32,12,40,1,8,0,5,0,1,16
44,9,70,5,0,0,7,0,1,5
39,9,46,1,0,0,11,0,1,5
33,9,20,1,0,0,9,0,0,5
59,9,40,6,0,0,5,0,1,5
59,10,55,1,15,0,5,0,1,5
51,10,40,4,15,0,11,0,1,5
37,11,40,1,6,0,5,0,1,5
57,9,40,1,0,0,10,3,1,37
25,11,40,1,6,0,14,0,0,5
54,9,65,1,0,0,2,0,1,5
47,10,40,7,15,0,2,0,1,5
52,16,70,4,12,0,14,0,1,18
40,13,40,1,5,0,14,0,1,5
27,13,60,1,5,0,13,0,1,5
31,13,40,1,5,0,7,3,1,5
41,9,55,5,0,0,11,0,1,5
41,9,45,1,0,0,2,0,1,5
50,9,55,1,0,0,7,3,1,5
36,10,40,1,15,0,13,0,1,5
27,9,40,1,0,0,9,3,0,5
46,10,40,1,15,0,11,0,1,5
61,9,40,8,0,0,7,0,1,5
39,13,40,7,5,0,14,0,1,5
47,9,45,1,0,0,2,0,1,5
45,9,40,1,0,0,13,0,1,5
55,9,40,4,0,0,10,0,0,5
38,7,45,8,3,0,7,0,1,5
57,13,55,1,5,0,11,0,1,5
38,6,40,8,11,0,11,0,1,5
28,13,40,1,5,0,9,0,1,5
40,10,40,1,15,0,3,0,1,5
36,13,50,1,5,0,14,0,1,5
36,9,60,1,0,0,5,0,1,5
30,9,50,8,0,0,7,0,1,5
35,9,42,1,0,0,9,0,0,5
32,9,60,8,0,0,2,0,1,5
55,9,40,1,0,0,3,0,1,5
29,9,30,1,0,0,13,0,1,5
37,12,40,5,8,0,11,0,1,5
36,11,50,1,6,0,7,0,1,5
42,14,48,2,2,0,4,0,0,5
40,16,50,4,12,0,14,0,1,5
26,14,40,1,2,0,14,0,1,5
44,14,60,1,2,0,14,0,1,5
47,13,40,1,5,0,7,0,1,5
35,14,40,1,2,0,14,0,1,5
58,10,40,1,15,0,11,0,1,5
41,9,55,5,0,0,11,0,1,5
41,9,40,1,0,0,5,0,1,5
38,16,50,7,12,0,7,0,1,5
47,13,40,8,5,0,11,0,1,5
39,9,40,1,0,0,2,3,1,5
42,10,50,1,15,0,11,0,1,5
42,13,40,1,5,0,11,0,1,5
37,11,35,1,6,0,14,0,0,5
41,13,40,1,5,0,14,0,1,5
51,9,40,1,0,0,5,0,1,5
50,13,50,1,5,0,5,0,1,5
43,6,40,1,11,0,13,3,1,5
28,12,70,1,8,0,10,0,1,5
35,12,45,5,8,0,11,0,1,5
59,9,40,1,0,0,7,0,1,5
28,13,40,1,5,0,14,0,1,5
42,15,40,8,4,0,14,0,1,5
51,14,47,1,2,0,7,0,1,5
54,14,44,1,2,0,7,0,1,5
45,9,40,1,0,0,5,0,1,5
38,13,40,7,5,0,14,3,0,5
46,14,40,6,2,0,0,0,1,5
33,10,40,7,15,0,1,0,1,5
36,13,40,1,5,0,7,0,1,5
36,16,50,7,12,0,14,0,1,5
61,10,40,6,15,0,9,0,1,5
30,9,48,5,0,0,5,0,1,5
50,11,36,1,6,0,14,0,0,5
58,11,48,1,6,0,5,0,1,5
43,13,40,1,5,0,13,0,1,5
40,10,68,1,15,0,5,0,1,5
55,9,40,6,0,0,10,0,1,5
52,13,40,1,5,0,7,0,1,5
44,10,55,8,15,0,5,0,1,5
39,15,50,6,4,0,14,0,1,5
45,13,60,1,5,0,11,0,1,5
42,13,40,8,5,0,14,0,1,5
29,10,50,1,15,0,7,0,1,5
46,10,40,1,15,0,2,0,1,5
55,13,40,1,5,0,7,0,1,5
33,15,40,8,4,0,14,0,1,5
44,10,60,1,15,0,2,0,1,5
37,13,47,1,5,0,7,0,1,5
64,12,50,5,8,0,11,0,1,5
43,14,45,4,2,0,14,0,1,5
36,13,35,1,5,0,11,0,1,5
55,13,40,1,5,0,7,0,1,5
34,9,45,1,0,0,7,0,1,5
29,11,48,1,6,0,13,0,1,5
37,10,60,1,15,0,7,3,1,40
42,13,40,1,5,0,9,4,0,41
41,12,40,8,8,0,5,0,1,5
45,10,40,7,15,0,5,0,1,23
35,9,50,1,0,0,11,4,1,6
61,11,60,1,6,0,5,0,1,5
49,10,40,1,15,0,7,0,1,5
52,9,60,8,0,0,12,0,1,5
46,12,50,7,8,0,1,0,1,5
23,14,50,1,2,0,14,4,1,34
36,10,40,1,15,0,5,0,1,5
43,9,40,7,0,0,7,2,1,5
35,14,40,7,2,0,14,0,1,5
39,9,40,1,0,0,13,0,1,5
39,13,40,1,5,0,7,0,1,5
47,14,50,7,2,0,14,0,1,5
53,10,40,7,15,0,1,0,1,5
53,10,45,1,15,0,2,0,1,5
26,14,40,1,2,5,14,0,0,5
52,9,50,1,0,5,11,0,1,5
61,3,56,1,10,4,2,0,1,5
28,9,40,7,0,5,1,3,1,5
42,14,40,1,2,4,14,0,0,5
44,14,42,7,2,5,14,0,1,5
51,9,40,1,0,6,13,0,1,5
39,9,40,7,0,4,5,0,1,5
36,13,44,4,5,4,14,0,1,5
45,10,50,1,15,4,7,0,1,5
27,13,40,1,5,5,7,0,1,5
40,14,35,7,2,5,9,0,0,5
25,13,40,1,5,5,11,0,0,5
47,9,40,1,0,4,11,0,1,5
32,13,50,1,5,5,14,0,1,5
53,9,38,1,0,6,9,0,0,5
32,10,60,1,15,5,11,0,1,5
49,9,40,1,0,4,5,0,1,5
27,11,36,1,6,5,14,0,0,30
26,13,38,1,5,5,7,0,1,5
60,9,50,8,0,6,8,3,1,5
56,14,60,8,2,4,11,0,1,5
58,12,40,1,8,4,9,0,1,5
39,13,50,1,5,5,11,0,1,5
53,14,38,1,2,4,14,0,0,5
27,10,45,1,15,5,5,4,1,2
46,14,60,7,2,4,14,0,0,5
30,9,45,1,0,5,7,0,1,5
38,9,40,7,0,5,5,0,1,30
41,13,40,1,5,5,14,0,0,5
27,9,75,1,0,5,2,0,1,5
43,13,40,1,5,4,10,0,1,5
30,13,40,6,5,5,14,0,1,5
25,13,40,1,5,5,14,0,0,5
26,13,38,8,5,4,7,0,1,5
53,13,54,7,5,4,14,0,0,5
39,7,46,1,3,4,5,0,1,5
47,10,40,7,15,4,14,0,0,5
44,10,55,1,15,6,5,0,1,5
61,9,60,8,0,0,12,0,1,5
44,12,40,1,8,0,5,0,1,5
28,9,42,1,0,0,5,0,1,5
34,13,40,1,5,0,14,0,1,31
39,13,40,1,5,0,11,0,1,5
41,11,48,1,6,0,10,0,1,5
35,13,70,1,5,0,7,0,1,5
34,9,50,1,0,0,5,0,1,5
30,12,50,1,8,0,7,0,1,5
30,9,50,1,0,0,5,0,1,5
33,13,45,7,5,0,9,0,1,5
60,9,40,2,0,0,4,0,1,5
31,9,40,1,0,0,5,0,1,5
50,9,40,1,0,0,10,0,1,5
27,9,45,1,0,0,14,0,1,5
37,9,65,8,0,0,7,0,1,5
30,9,40,1,0,0,5,0,1,5
49,10,44,1,15,0,14,0,1,5
52,14,40,4,2,0,14,3,0,5
39,8,40,7,9,0,2,0,1,25
37,9,48,1,0,0,13,0,1,5
39,14,50,1,2,0,14,0,1,5
38,13,54,1,5,0,7,0,1,5
44,13,40,1,5,0,14,0,1,5
45,10,40,1,15,0,5,0,1,5
54,9,40,1,0,0,11,0,1,5
58,12,40,1,8,0,13,3,1,5
36,13,55,6,5,0,9,0,1,5
45,5,40,1,7,0,8,0,1,5
46,11,40,6,6,0,10,0,1,5
41,9,45,1,0,0,11,0,1,5
41,14,40,6,2,0,7,0,1,5
34,9,50,1,0,0,5,0,1,5
33,16,40,6,12,0,14,0,1,5
63,13,40,1,5,0,11,0,1,5
56,10,50,1,15,0,11,0,1,5
48,9,40,7,0,0,10,0,0,5
40,12,55,1,8,0,7,0,1,5
59,10,45,1,15,0,7,0,1,5
32,13,50,1,5,0,11,0,1,5
29,13,60,7,5,0,14,0,1,18
41,9,40,1,0,0,5,0,1,5
30,10,40,1,15,0,11,0,1,5
34,14,40,4,2,0,13,0,1,5
41,10,65,1,15,0,2,0,1,5
46,13,45,1,5,0,14,0,1,5
39,14,45,1,2,0,7,0,1,5
26,9,60,1,0,0,5,3,1,5
27,13,55,1,5,0,11,0,1,5
61,13,40,1,5,0,14,0,1,5
37,13,40,1,5,0,7,0,0,5
67,10,70,1,15,0,11,0,1,5
66,10,40,2,15,0,4,0,1,5
66,9,10,5,0,0,11,0,1,5
74,13,12,8,5,0,7,0,1,5
66,9,40,4,0,0,7,0,1,5
71,10,2,8,15,6,11,3,1,5
80,10,60,1,15,5,14,0,1,5
24,9,40,1,0,5,8,0,0,5
20,7,40,2,3,3,4,4,0,4
28,10,40,8,15,5,2,0,1,5
59,9,30,1,0,4,11,0,0,5
24,9,32,1,0,5,11,0,0,5
24,10,40,1,15,5,11,0,1,5
52,9,40,1,0,2,11,0,0,5
39,13,40,8,5,4,9,0,1,5
43,9,35,1,0,4,8,3,0,5
22,6,25,1,11,5,11,0,0,5
30,12,40,1,8,4,9,0,0,5
21,7,40,1,3,3,3,0,1,28
24,9,40,1,0,4,1,0,0,5
21,10,28,1,15,5,11,0,0,5
49,14,45,1,2,4,7,0,1,5
52,13,40,1,5,4,14,0,0,5
38,10,40,1,15,4,5,0,1,5
30,13,48,1,5,5,11,0,1,5
38,13,40,7,5,5,7,4,1,10
25,8,40,1,9,5,13,0,1,5
34,13,45,1,5,5,7,0,0,5
24,13,45,6,5,5,14,0,1,5
25,13,40,1,5,5,14,0,1,5
31,13,38,1,5,5,7,0,1,5
39,13,40,6,5,5,9,0,1,5
35,9,60,1,0,4,2,0,1,5
31,6,40,7,11,5,2,0,1,5
30,9,42,1,0,5,13,0,1,5
42,14,35,7,2,5,14,0,0,5
42,10,50,1,15,4,7,0,0,5
41,13,40,1,5,5,14,0,0,5
46,9,40,1,0,4,5,0,1,5
34,13,40,1,5,5,7,0,1,5
33,9,40,2,0,4,4,3,1,5
36,13,40,1,5,4,7,0,1,5
36,13,40,1,5,5,11,0,0,5
44,12,40,6,8,4,9,3,0,5
28,9,52,1,0,4,8,0,0,5
52,9,38,1,0,4,9,0,0,5
43,13,40,1,5,5,9,0,1,5
45,9,40,1,0,0,13,0,0,5
30,13,45,1,5,0,14,0,1,5
50,10,48,7,15,0,9,0,1,5
41,13,20,7,5,0,14,0,0,5
31,10,20,1,15,0,9,0,0,5
27,9,40,5,0,0,5,0,1,5
63,13,35,1,5,0,11,0,1,5
33,9,25,1,0,0,9,0,0,5
28,9,40,1,0,0,2,0,1,5
34,10,40,7,15,0,5,0,1,5
31,11,40,1,6,0,5,0,1,5
30,15,40,1,4,0,14,3,1,12
47,12,40,4,8,0,1,0,1,5
35,9,40,1,0,0,5,0,1,5
32,10,47,1,15,0,11,0,1,5
33,10,50,8,15,0,11,0,1,5
38,9,48,1,0,0,5,0,1,5
35,10,40,5,15,0,11,0,1,5
42,9,43,1,0,0,2,0,1,5
47,13,40,6,5,0,5,0,1,5
34,9,35,7,0,0,8,0,0,5
53,10,40,1,15,0,7,0,1,5
37,12,45,1,8,0,14,0,1,5
33,10,40,1,15,0,5,0,1,5
32,10,40,1,15,0,9,2,0,35
38,13,40,7,5,0,5,0,1,5
52,10,60,1,15,0,7,0,1,5
35,13,80,7,5,0,7,0,1,5
46,14,60,1,2,0,9,0,1,5
28,9,30,1,0,0,5,0,1,5
58,12,40,1,8,0,5,0,1,5
29,13,70,5,5,0,7,0,1,5
30,10,40,1,15,0,5,0,1,5
53,9,50,6,0,0,2,0,1,5
53,9,40,1,0,0,8,3,1,5
31,12,40,1,8,0,9,0,0,5
46,10,40,4,15,0,7,0,1,5
59,11,50,1,6,0,11,0,1,5
62,9,40,8,0,0,5,0,1,5
46,9,35,1,0,0,3,0,1,5
45,10,50,1,15,0,11,0,1,5
63,10,40,4,15,0,9,0,1,5
73,2,20,1,14,0,2,0,1,5
75,10,40,8,15,0,5,3,1,5
45,15,40,7,4,4,14,3,0,5
39,9,40,1,0,4,13,0,1,5
32,10,38,4,15,4,1,0,0,5
25,13,60,1,5,5,7,0,0,5
24,5,40,1,7,5,13,0,1,5
24,9,30,1,0,5,8,3,1,5
31,7,40,1,3,4,3,3,1,5
31,10,16,1,15,5,8,0,1,5
20,9,30,1,0,5,9,3,0,5
39,10,55,1,15,4,8,0,0,5
19,9,40,1,0,5,8,0,0,5
18,9,40,1,0,5,11,0,0,5
18,10,20,1,15,5,8,0,1,5
23,12,20,2,8,5,4,0,1,5
19,10,30,7,15,5,9,0,0,5
17,7,15,1,3,5,8,0,1,5
17,8,25,1,9,5,8,0,0,5
22,10,20,2,15,5,4,3,1,5
19,10,25,1,15,5,11,1,0,5
21,10,35,1,15,5,9,0,0,5
23,10,40,1,15,5,9,0,0,5
39,6,15,8,11,3,8,0,0,5
20,10,28,1,15,5,9,0,0,5
20,12,20,4,8,5,8,0,1,5
21,9,16,1,0,5,8,0,0,5
18,9,15,1,0,5,3,0,0,5
30,10,25,2,15,5,4,0,0,5
19,10,16,1,15,5,10,0,1,5
22,10,30,1,15,5,2,0,1,5
26,1,40,1,13,3,13,0,1,23
19,9,40,1,0,5,8,0,0,5
22,9,40,1,0,3,11,0,1,5
37,13,32,1,5,5,13,3,1,5
47,5,30,1,7,4,8,0,0,5
57,9,25,1,0,2,8,0,0,5
21,10,30,1,15,5,5,0,1,5
21,9,25,1,0,5,8,3,1,5
25,9,16,7,0,5,12,0,1,5
23,13,40,1,5,5,13,0,0,5
17,5,15,1,7,5,3,0,1,5
19,5,35,2,7,5,4,0,1,3
17,7,18,1,3,5,3,0,1,5
20,10,36,1,15,5,8,0,1,5
21,10,9,1,15,5,10,0,0,5
32,9,60,1,0,0,7,0,1,5
50,9,60,5,0,0,5,0,1,5
31,10,50,1,15,0,8,0,1,5
60,5,84,8,7,0,12,0,1,5
34,9,40,1,0,0,5,0,1,5
34,11,50,1,6,0,13,0,1,5
45,9,40,6,0,0,9,0,1,5
57,10,45,1,15,0,7,0,1,5
55,7,40,1,3,0,8,3,1,5
61,10,40,1,15,0,7,0,1,5
51,13,70,8,5,0,7,0,1,5
35,9,50,1,0,0,12,0,1,5
29,10,40,1,15,0,5,0,1,5
40,9,45,1,0,0,7,0,1,5
46,9,50,8,0,0,12,0,1,5
48,4,55,1,1,0,2,0,1,5
36,13,50,7,5,0,14,0,1,5
46,9,50,8,0,0,12,0,1,5
42,9,40,1,0,0,5,0,1,5
57,10,45,1,15,0,5,0,1,5
43,10,44,1,15,0,8,0,1,5
28,9,50,1,0,0,13,0,1,5
49,9,44,1,0,0,11,0,1,5
49,9,98,8,0,0,12,0,1,5
33,9,55,1,0,0,11,0,1,5
30,10,45,1,15,0,11,0,1,5
54,9,50,1,0,0,11,0,1,5
56,10,40,5,15,0,7,0,1,5
36,13,38,4,5,0,14,0,0,5
40,9,40,8,0,0,5,0,1,5
32,9,40,1,0,0,5,0,1,5
47,12,65,8,8,0,5,0,1,5
40,1,40,1,13,0,8,0,1,23
37,9,60,1,0,0,2,0,1,5
28,11,42,1,6,5,13,0,0,5
37,9,55,1,0,4,5,0,1,5
48,10,38,1,15,2,7,3,0,5
31,9,50,1,0,4,5,0,1,5
26,13,50,1,5,5,7,0,0,5
23,9,55,1,0,5,11,0,1,5
39,13,60,8,5,4,5,3,1,35
49,9,40,1,0,4,5,0,1,5
56,14,40,4,2,4,14,0,1,5
47,11,40,1,6,4,14,0,0,5
34,9,45,1,0,5,14,0,0,5
32,9,45,1,0,5,11,3,0,5
28,10,60,1,15,5,7,0,1,5
38,14,55,7,2,5,14,0,0,5
34,9,45,1,0,4,11,0,1,5
36,12,45,1,8,5,14,0,1,5
30,9,70,1,0,5,2,0,0,5
26,14,40,1,2,5,14,0,0,5
40,14,40,1,2,5,14,0,0,5
56,16,38,7,12,4,14,0,0,5
44,14,40,7,2,5,14,0,0,5
33,11,55,7,6,5,9,0,1,5
53,14,35,7,2,2,14,3,0,5
61,9,50,1,0,2,5,3,0,5
65,15,40,8,4,4,14,0,1,5
81,13,3,8,5,2,14,0,0,11
68,4,40,2,1,2,4,0,0,35
68,9,20,7,0,2,1,0,1,5
39,5,40,5,7,0,7,0,1,23
61,4,40,1,1,0,2,3,1,5
61,4,40,1,1,0,2,0,1,5
46,4,40,1,1,0,8,4,1,38
56,8,40,5,9,0,7,0,1,5
30,7,40,1,3,0,3,4,1,10
35,9,40,4,0,0,5,0,1,5
34,10,38,1,15,0,5,0,1,5
27,10,40,1,15,0,13,0,1,5
65,14,4,7,2,0,14,0,1,29
74,10,35,8,15,0,14,0,1,5
26,3,50,1,10,0,5,0,1,5
62,15,70,1,4,0,14,0,1,5
45,9,45,1,0,0,3,0,1,5
28,9,40,1,0,0,11,0,1,5
37,9,40,1,0,0,5,0,1,5
28,9,60,1,0,0,11,0,1,5
46,10,40,1,15,0,13,0,1,5
39,9,40,6,0,0,9,3,1,5
34,10,12,1,15,0,8,0,0,35
37,9,40,1,0,0,5,0,1,5
41,11,5,2,6,0,4,0,0,35
39,11,48,1,6,0,5,0,1,5
51,12,30,7,8,0,9,0,0,5
42,10,40,1,15,0,9,0,1,5
40,9,45,1,0,0,5,0,0,5
23,10,25,1,15,5,9,0,0,5
43,10,72,1,15,4,10,0,0,5
55,9,40,4,0,4,9,0,0,5
56,9,40,1,0,4,9,0,0,5
44,13,20,1,5,5,9,0,0,5
30,10,40,1,15,4,13,0,1,5
36,10,40,1,15,5,8,0,0,5
62,10,33,1,15,6,11,0,0,5
33,9,40,1,0,5,9,0,0,5
19,10,10,1,15,5,11,0,0,5
26,10,40,1,15,5,14,0,1,35
19,4,32,1,1,5,5,0,1,5
19,10,24,1,15,5,8,0,1,5
25,9,40,2,0,5,4,0,1,5
26,9,15,1,0,5,6,0,0,23
22,9,30,2,0,5,4,3,1,5
19,10,40,1,15,3,11,0,0,5
32,9,20,1,0,5,13,3,0,5
18,10,20,2,15,5,4,0,0,5
22,10,10,1,15,5,8,0,1,5
21,10,16,1,15,5,10,0,1,5
20,10,40,2,15,5,4,4,0,13
18,7,48,2,3,5,4,3,1,5
25,6,40,1,11,5,3,3,1,5
21,11,30,1,6,5,12,0,0,5
21,10,10,4,15,5,7,0,1,5
17,7,12,1,3,5,11,0,0,5
57,4,3,1,1,2,11,0,0,5
23,13,12,1,5,5,11,0,1,5
30,9,30,1,0,5,11,0,0,5
18,7,40,1,3,5,3,0,1,5
18,10,24,2,15,5,4,0,0,5
17,6,18,1,11,5,8,0,0,5
39,4,35,1,1,5,8,0,1,5
18,7,23,1,3,5,8,3,1,5
19,9,30,2,0,5,4,0,0,5
18,10,40,2,15,5,4,3,0,2
17,6,40,7,11,5,1,0,0,5
21,10,12,4,15,5,11,3,0,5
18,10,35,1,15,5,3,3,0,5
19,8,20,1,9,5,8,0,1,5
18,7,20,1,3,5,11,3,0,5
18,10,15,1,15,5,9,0,1,5
19,10,40,2,15,5,4,0,0,5
17,7,40,6,3,5,9,3,0,5
17,6,12,1,11,5,8,0,0,5
18,9,20,2,0,5,4,0,0,5
19,6,45,1,11,5,3,0,1,5
20,10,15,1,15,5,11,0,1,5
57,2,45,8,14,2,5,0,0,36
17,6,10,1,11,5,8,0,0,5
21,10,22,1,15,5,11,0,0,5
18,9,38,2,0,5,4,4,0,5
20,8,40,2,9,5,4,2,1,5
46,13,8,1,5,5,13,0,0,5
18,9,20,1,0,5,11,0,0,5
23,9,20,1,0,5,5,3,0,5
27,9,26,1,0,2,5,0,0,5
48,6,32,1,11,4,13,0,0,5
46,4,24,1,1,3,6,0,0,32
31,9,30,1,0,5,11,0,0,5
25,12,25,1,8,4,10,0,0,5
26,9,40,1,0,6,5,3,0,5
35,9,40,1,0,4,8,3,0,5
27,13,40,1,5,5,11,3,0,5
29,10,40,1,15,5,8,2,1,35
39,9,40,2,0,5,4,0,1,5
42,13,40,1,5,4,11,0,1,5
20,9,40,1,0,5,13,0,1,5
32,10,54,1,15,4,12,0,0,5
50,9,40,6,0,4,14,0,1,5
55,13,38,1,5,5,10,0,0,5
29,11,64,4,6,5,10,0,0,5
41,4,40,1,1,4,5,0,1,5
25,13,60,1,5,5,7,0,1,5
46,13,40,1,5,4,13,0,1,35
29,13,40,1,5,5,14,2,0,5
23,9,48,1,0,5,11,0,1,5
25,13,35,1,5,5,5,0,1,5
42,10,40,1,15,4,13,0,1,5
41,9,40,8,0,4,2,0,1,5
32,13,40,1,5,5,11,0,0,5
25,10,40,1,15,5,9,0,1,5
41,13,40,4,5,5,1,3,1,39
24,9,40,1,0,5,5,0,1,5
44,10,40,4,15,4,9,3,0,5
29,13,50,1,5,5,7,0,1,5
51,9,40,1,0,5,13,0,0,5
39,6,40,1,11,2,13,3,1,5
28,10,40,8,15,5,5,0,1,5
48,10,38,1,15,4,9,0,0,5
34,13,50,1,5,5,7,0,1,5
45,9,40,1,0,4,9,4,0,14
47,9,40,1,0,4,2,0,1,5
50,14,45,1,2,4,11,0,0,5
32,14,40,1,2,5,14,0,0,5
46,9,43,1,0,4,9,0,0,5
32,13,42,1,5,4,13,0,0,5
34,9,40,1,0,4,11,0,0,5
32,9,62,8,0,4,11,0,1,5
35,13,40,1,5,5,11,4,1,4
29,9,45,7,0,5,3,4,1,5
46,9,48,1,0,5,2,0,1,5
30,15,80,1,4,5,14,0,1,5
34,10,40,7,15,0,2,0,1,5
35,10,40,1,15,0,3,0,1,5
31,10,45,1,15,0,2,0,1,3
21,11,40,1,6,0,9,0,0,5
40,10,40,6,15,0,5,0,1,5
48,9,40,1,0,0,5,0,1,5
41,3,40,1,10,0,8,2,1,25
33,13,42,1,5,0,9,0,1,5
31,10,40,1,15,0,5,0,1,5
54,10,48,8,15,0,5,0,1,5
51,9,40,8,0,0,12,0,1,5
25,9,40,1,0,0,5,0,1,5
43,8,40,7,9,0,2,0,1,5
26,9,20,8,0,0,8,0,0,5
27,10,40,1,15,0,9,0,0,5
24,9,50,1,0,0,13,0,1,5
50,4,65,1,1,0,2,0,1,30
55,13,35,1,5,0,7,2,1,34
42,9,42,1,0,0,13,0,1,5
59,10,60,8,15,0,12,0,1,5
30,9,35,1,0,0,11,4,0,35
20,7,40,1,3,0,3,0,1,5
23,9,30,1,0,0,13,0,1,5
34,9,40,1,0,0,5,0,1,5
31,9,40,1,0,0,13,0,1,5
27,9,70,8,0,0,12,0,1,5
45,11,40,1,6,5,14,0,0,5
43,13,45,1,5,4,7,0,1,5
40,10,70,8,15,4,7,0,1,6
53,14,54,1,2,5,14,0,0,5
51,16,70,6,12,5,14,0,0,5
40,13,60,1,5,4,11,0,1,5
46,16,50,6,12,5,14,0,0,5
51,13,43,1,5,5,11,0,0,5
42,13,38,1,5,5,14,0,0,5
46,15,55,4,4,5,14,0,0,5
28,13,50,1,5,5,7,0,0,5
34,15,40,1,4,5,10,4,1,34
39,10,12,8,15,5,14,0,1,5
30,13,40,1,5,4,11,0,1,5
33,13,52,7,5,5,10,3,1,5
28,13,40,1,5,5,14,0,0,5
44,9,55,1,0,5,7,0,1,19
34,13,60,1,5,4,11,1,1,5
29,9,50,8,0,3,2,4,1,34
47,13,51,1,5,4,3,0,1,5
39,13,50,1,5,3,5,0,1,35
29,11,56,7,6,5,1,0,1,5
31,14,40,1,2,5,7,0,1,5
31,13,60,1,5,5,7,0,0,5
39,9,50,1,0,5,5,0,1,5
67,10,40,1,15,0,7,0,1,5
46,13,40,1,5,5,11,0,1,5
44,9,50,1,0,5,9,0,1,5
21,9,30,2,0,5,4,3,0,5
25,10,45,1,15,5,7,0,0,5
59,9,19,7,0,2,8,0,0,5
47,9,35,1,0,4,9,0,0,5
21,11,40,1,6,5,5,0,1,5
44,9,40,1,0,4,11,0,0,5
31,10,40,1,15,5,11,0,0,5
37,10,40,1,15,4,3,0,1,5
44,9,45,1,0,4,9,0,0,5
25,9,37,1,0,5,11,0,1,5
21,9,40,1,0,5,5,0,1,5
27,14,45,1,2,5,14,0,0,5
27,13,45,1,5,5,11,0,1,5
53,9,35,2,0,5,4,0,1,5
34,10,60,8,15,5,5,0,1,5
30,9,40,1,0,5,5,0,1,5
43,10,50,1,15,0,5,0,1,5
32,12,40,1,8,0,7,0,0,5
49,10,40,1,15,0,5,0,1,5
41,10,40,7,15,0,8,0,1,5
32,9,48,1,0,0,14,0,1,5
48,13,40,1,5,0,14,0,1,5
46,9,40,1,0,0,9,0,1,5
59,6,40,1,11,0,2,0,1,5
36,13,50,1,5,0,14,0,1,5
53,11,40,1,6,0,7,0,1,5
37,10,70,1,15,0,9,3,1,5
58,10,40,6,15,0,10,4,1,5
47,7,58,1,3,0,9,0,1,5
40,10,40,1,15,0,8,0,1,5
